id;title;maker;culture;period;creation_date;object_name;medium;description;credit_line;filename;dimensions;element_type;size_s_m_l
13492;"Llalla Pallooza...Image Fades But Memory Lingers On (from ""General Dynamic F.U.N."")";Eduardo Luigi Paolozzi;;;1968;screenprint;color screenprint on paper;;Gift of Ben Wunsch through the Martin S. Ackerman Foundation;IMG_78.38.23.jpg;sheet: 14 15/16 x 9 15/16 in. (38 x 25.2 cm);sheet;medium
20803;"Will Man Desert the Dog for the Dolphin? (from ""General Dynamic F.U.N."")";Eduardo Luigi Paolozzi;;;1968;lithograph;color photo lithograph on paper;;Gift of Ben Wunsch through the Martin S. Ackerman Foundation;IMG_78.38.24.jpg;sheet: 14 15/16 x 9 15/16 in. (38 x 25.2 cm);sheet;medium
2207;"Decency and Decorum in Production (from ""General Dynamic F.U.N."")";Eduardo Luigi Paolozzi;;;1968;lithograph;color photo lithograph on paper;;Gift of Ben Wunsch through the Martin S. Ackerman Foundation;IMG_78.38.25.jpg;sheet: 14 15/16 x 9 15/16 in. (38 x 25.2 cm);sheet;medium
8859;"The ABC of Z (from ""General Dynamic F.U.N."")";Eduardo Luigi Paolozzi;;;1968;lithograph;photo lithograph on paper;;Gift of Ben Wunsch through the Martin S. Ackerman Foundation;IMG_78.38.26.jpg;sheet: 14 15/16 x 9 15/16 in. (38 x 25.2 cm);sheet;medium
8005;"Cucumber Night Cream (from ""General Dynamic F.U.N."")";Eduardo Luigi Paolozzi;;;1968;lithograph;color photolithograph;;Gift of Ben Wunsch through the Martin S. Ackerman Foundation;IMG_78.38.27.jpg;sheet: 14 15/16 x 9 15/16 in. (38 x 25.2 cm);sheet;medium
9893;"Jesus Colour by Numbers (from ""General Dynamic F.U.N."")";Eduardo Luigi Paolozzi;;;1968;lithograph;color photo lithograph on paper;;Gift of Ben Wunsch through the Martin S. Ackerman Foundation;IMG_78.38.28.jpg;sheet: 14 15/16 x 9 15/16 in. (38 x 25.2 cm);sheet;medium
10010;"Temporary Variations in Experienced Type (from ""General Dynamic F.U.N."")";Eduardo Luigi Paolozzi;;;1968;lithograph;color photo lithograph on paper;;Gift of Ben Wunsch through the Martin S. Ackerman Foundation;IMG_78.38.29.jpg;sheet: 14 15/16 x 9 15/16 in. (38 x 25.2 cm);sheet;medium
10893;"Hermaphroditic Children from Transvestite Parents (from ""General Dynamic F.U.N."")";Eduardo Luigi Paolozzi;;;1968;lithograph;color photo lithograph on paper;;Gift of Ben Wunsch through the Martin S. Ackerman Foundation;IMG_78.38.30.jpg;sheet: 14 15/16 x 9 15/16 in. (38 x 25.2 cm);sheet;medium
6721;"Fifty Nine Varieties of Paradise (from ""General Dynamic F.U.N."")";Eduardo Luigi Paolozzi;;;1968;lithograph;color photo lithograph on paper;;Gift of Ben Wunsch through the Martin S. Ackerman Foundation;IMG_78.38.31.jpg;sheet: 14 15/16 x 9 15/16 in. (38 x 25.2 cm);sheet;medium
1684;"6 Miles Over Vacation-Land (from ""General Dynamic F.U.N."")";Eduardo Luigi Paolozzi;;;1968;lithograph;color photo lithograph on paper;;Gift of Ben Wunsch through the Martin S. Ackerman Foundation;IMG_78.38.32.jpg;sheet: 14 15/16 x 9 15/16 in. (38 x 25.2 cm);sheet;medium
3165;"Notes on the Organisation of Paradise (from ""General Dynamic F.U.N."")";Eduardo Luigi Paolozzi;;;1968;screenprint;screenprint on paper;;Gift of Ben Wunsch through the Martin S. Ackerman Foundation;IMG_78.38.33.jpg;sheet: 14 15/16 x 9 15/16 in. (38 x 25.2 cm);sheet;medium
203;"Pig or Person, It's the Same, Fortune Plays a Funny Game (from ""General Dynamic F.U.N."")";Eduardo Luigi Paolozzi;;;1968;lithograph;color photo lithograph on paper;;Gift of Ben Wunsch through the Martin S. Ackerman Foundation;IMG_78.38.34.jpg;sheet: 14 15/16 x 9 15/16 in. (38 x 25.2 cm);sheet;medium
10155;"Plate Interpreted as a Whole (Whole Answer) (from ""General Dynamic F.U.N."")";Eduardo Luigi Paolozzi;;;1968;lithograph;color photo lithograph on paper;;Gift of Ben Wunsch through the Martin S. Ackerman Foundation;IMG_78.38.35.jpg;sheet: 14 15/16 x 9 15/16 in. (38 x 25.2 cm);sheet;medium
12701;"How to Spend Time in Hollywood (from ""General Dynamic F.U.N."")";Eduardo Luigi Paolozzi;;;1968;lithograph;color photo lithograph on paper;;Gift of Ben Wunsch through the Martin S. Ackerman Foundation;IMG_78.38.36.jpg;sheet: 14 15/16 x 9 15/16 in. (38 x 25.2 cm);sheet;medium
9035;"Careers Today...How Children Fail (from ""General Dynamic F.U.N."")";Eduardo Luigi Paolozzi;;;1968;lithograph;color photo lithograph on paper;;Gift of Ben Wunsch through the Martin S. Ackerman Foundation;IMG_78.38.37.jpg;sheet: 14 15/16 x 9 15/16 in. (38 x 25.2 cm);sheet;medium
9060;"Brainiac 5 No Puede Ganar Contra Tres Marquinas (from ""General Dynamic F.U.N."")";Eduardo Luigi Paolozzi;;;1968;screenprint;screenprint on paper;;Gift of Ben Wunsch through the Martin S. Ackerman Foundation;IMG_78.38.38.jpg;sheet: 14 15/16 x 9 15/16 in. (38 x 25.2 cm);sheet;medium
8068;"No Heroes Developed (from ""General Dynamic F.U.N."")";Eduardo Luigi Paolozzi;;;1968;screenprint;color screenprint on paper;;Gift of Ben Wunsch through the Martin S. Ackerman Foundation;IMG_78.38.39.jpg;sheet: 14 15/16 x 9 15/16 in. (38 x 25.2 cm);sheet;medium
7799;"The Puzzle of Female Pleasure (from ""General Dynamic F.U.N."")";Eduardo Luigi Paolozzi;;;1968;screenprint;screenprint on paper;;Gift of Ben Wunsch through the Martin S. Ackerman Foundation;IMG_78.38.40.jpg;sheet: 9 15/16 x 14 15/16 in. (25.2 x 38 cm);sheet;medium
6212;"Risk-Taking as a Function of the Situation (from ""General Dynamic F.U.N."")";Eduardo Luigi Paolozzi;;;1968;screenprint;color screenprint;;Gift of Ben Wunsch through the Martin S. Ackerman Foundation;IMG_78.38.41.jpg;sheet: 14 15/16 x 9 15/16 in. (38 x 25.2 cm);sheet;medium
10537;"More Power to Everybody (from ""General Dynamic F.U.N."")";Eduardo Luigi Paolozzi;;;1968;screenprint;color screenprint on paper;;Gift of Ben Wunsch through the Martin S. Ackerman Foundation;IMG_78.38.42.jpg;sheet: 14 15/16 x 9 15/16 in. (38 x 25.2 cm);sheet;medium
1567;"The Ritual Mainspring of the Area's Culture (from ""General Dynamic F.U.N."")";Eduardo Luigi Paolozzi;;;1968;screenprint;screenprint on paper;;Gift of Ben Wunsch through the Martin S. Ackerman Foundation;IMG_78.38.43.jpg;sheet: 14 15/16 x 9 15/16 in. (38 x 25.2 cm);sheet;medium
21112;"Fortunes Guide to Government Contracts (from ""General Dynamic F.U.N."")";Eduardo Luigi Paolozzi;;;1968;screenprint;color screenprint on paper;;Gift of Ben Wunsch through the Martin S. Ackerman Foundation;IMG_78.38.44.jpg;sheet: 14 15/16 x 9 15/16 in. (38 x 25.2 cm);sheet;medium
21928;"A Single Series, Consisting of Twenty Choices (from ""General Dynamic F.U.N."")";Eduardo Luigi Paolozzi;;;1968;screenprint;color screenprint on paper;;Gift of Ben Wunsch through the Martin S. Ackerman Foundation;IMG_78.38.45.jpg;sheet: 14 15/16 x 9 15/16 in. (38 x 25.2 cm);sheet;medium
2643;"The Accident Syndrome, the Genesis of Injury (from ""General Dynamic F.U.N."")";Eduardo Luigi Paolozzi;;;1968;screenprint;color screenprint on paper;;Gift of Ben Wunsch through the Martin S. Ackerman Foundation;IMG_78.38.46.jpg;sheet: 9 15/16 x 14 15/16 in. (25.2 x 38 cm);sheet;medium
3167;"Smash Hit, Good Loving, Plus Like a Roling Stone, Slow Down, Etc. (from ""General Dynamic F.U.N."")";Eduardo Luigi Paolozzi;;;1968;screenprint;color screenprint on paper;;Gift of Ben Wunsch through the Martin S. Ackerman Foundation;IMG_78.38.47.jpg;sheet: 14 15/16 x 9 15/16 in. (38 x 25.2 cm);sheet;medium
20817;"Twenty Traumatic Twinges (from ""General Dynamic F.U.N."")";Eduardo Luigi Paolozzi;;;1968;screenprint;color screenprint on paper;;Gift of Ben Wunsch through the Martin S. Ackerman Foundation;IMG_78.38.48.jpg;sheet: 14 15/16 x 9 15/16 in. (38 x 25.2 cm);sheet;medium
8197;"Studies in Human Salvage (from ""General Dynamic F.U.N."")";Eduardo Luigi Paolozzi;;;1968;screenprint;color screenprint on paper;;Gift of Ben Wunsch through the Martin S. Ackerman Foundation;IMG_78.38.49.jpg;sheet: 9 15/16 x 14 15/16 in. (25.2 x 38 cm);sheet;medium
7825;"Watch Out for Miracles...New Hope for Better Babies (from ""General Dynamic F.U.N."")";Eduardo Luigi Paolozzi;;;1968;screenprint;color screenprint on paper;;Gift of Ben Wunsch through the Martin S. Ackerman Foundation;IMG_78.38.50.jpg;sheet: 14 15/16 x 9 15/16 in. (38 x 25.2 cm);sheet;medium
9242;Nigh Duck Rock;Reuben Tam;;;1954;painting;oil on masonite;;Bequest of Kathryn Hurd;IMG_82.22.14.jpg;Overall: 9 15/16 x 14 in. (25.3 x 35.5 cm)frame: 15 1/4 x 19 1/8 in. (38.7 x 48.5 cm);Overall;medium
1691;Portrait of a Lady;Anonymous (American);;;1910-20's;painting;oil on canvas;;Bequest of Kathryn Hurd;IMG_82.22.18.jpg;Overall: 17 13/16 x 12 5/8 in. (45.2 x 32 cm);Overall;medium
19753;A Satyr Whipping a Nymph;after Agostino Carracci;;;18th century;painting;oil on panel;;Bequest of Kathryn Hurd;IMG_82.22.38.jpg;Overall: 9 3/8 x 7 in. (23.8 x 17.8 cm)frame: 13 11/16 x 11 3/4 in. (34.7 x 29.8 cm);Overall;small
10555;August Sunset;Reuben Tam;;;1953;painting;oil on masonite;;Gift of Peter and Barbara Bernstein;IMG_83.11.jpg;Overall: 9 15/16 x 13 15/16 in. (25.3 x 35.4 cm)frame: 15 3/4 x 19 1/2 in. (40 x 49.6 cm);Overall;medium
2046;"Seagulls (from ""Somnambulist"")";Ralph Gibson;;;1967;photograph;gelatin silver print;;Gift of William L. Sydney;IMG_83.30.C.jpg;sheet: 13 7/8 x 10 7/8 in. (35.3 x 27.7 cm)image: 12 3/8 x 8 1/8 in. (31.5 x 20.7 cm);image;medium
1913;"Knife, Fork, Spoon (from ""Somnambulist"")";Ralph Gibson;;;1969;photograph;gelatin silver print;;Gift of William L. Sydney;IMG_83.30.G.jpg;sheet: 14 x 10 7/8 in. (35.5 x 27.7 cm)image: 12 3/8 x 8 1/8 in. (31.5 x 20.7 cm);image;medium
19407;"Man in Steam (from ""Somnambulist"")";Ralph Gibson;;;1968;photograph;gelatin silver print;;Gift of William L. Sydney;IMG_83.30.H(1).jpg;sheet: 13 1/16 x 10 7/8 in. (33.2 x 27.7 cm)image: 12 3/8 x 8 1/8 in. (31.5 x 20.7 cm);image;medium
22643;Dance of Salome;Pablo Picasso;;;1905;etching;etching and drypoint;;Gift of Mr. and Mrs. Gordon B. Washburn; Class of 1928;IMG_76.14.jpg;plate: 15 3/4 x 13 3/8 in. (40 x 34 cm);
7617;Page from sketchpad;Rube Goldberg;;;no date;drawing;pencil on paper;;Gift of George W. George;IMG_83.29.1.jpg;Overall: 16 15/16 x 14 in. (43 x 35.5 cm);Overall;medium
5914;Preparatory drawing for a cartoon;Rube Goldberg;;;no date;drawing;pencil on paper;;Gift of George W. George;IMG_83.29.2.jpg;Overall: 16 15/16 x 14 in. (43 x 35.5 cm);Overall;medium
11359;Preparatory drawing for a cartoon;Rube Goldberg;;;no date;drawing;pencil on paper;;Gift of George W. George;IMG_83.29.3.jpg;Overall: 16 15/16 x 13 7/8 in. (43 x 35.3 cm);Overall;medium
13645;Preparatory drawing for a cartoon;Rube Goldberg;;;no date;drawing;pencil on paper;;Gift of George W. George;IMG_83.29.4.jpg;Overall: 16 15/16 x 13 7/8 in. (43 x 35.3 cm);Overall;medium
3901;Page from sketchpad;Rube Goldberg;;;no date;drawing;pencil on paper;;Gift of George W. George;IMG_83.29.5.jpg;Overall: 16 15/16 x 14 in. (43 x 35.5 cm);Overall;medium
22644;Preparatory drawing for a cartoon;Rube Goldberg;;;no date;drawing;pencil on paper;;Gift of George W. George;IMG_83.29.6.jpg;Overall: 16 15/16 x 13 7/8 in. (43 x 35.3 cm);Overall;medium
2273;Preparatory drawing for a cartoon;Rube Goldberg;;;no date;drawing;pencil on paper;;Gift of George W. George;IMG_83.29.7.jpg;Overall: 14 x 16 15/16 in. (35.5 x 43 cm);Overall;medium
13392;Preparatory drawing for a cartoon;Rube Goldberg;;;no date;drawing;pencil on paper;;Gift of George W. George;IMG_83.29.8.jpg;Overall: 14 x 16 15/16 in. (35.5 x 43 cm);Overall;medium
10951;Preparatory drawing for a cartoon;Rube Goldberg;;;no date;drawing;pencil on paper;;Gift of George W. George;IMG_83.29.9.jpg;Overall: 16 3/4 x 13 11/16 in. (42.6 x 34.8 cm);Overall;medium
8730;Preparatory drawing for a cartoon;Rube Goldberg;;;no date;drawing;pencil on paper;;Gift of George W. George;IMG_83.29.10.jpg;Overall: 16 3/4 x 13 3/4 in. (42.6 x 34.9 cm);Overall;medium
13904;Preparatory drawing for a cartoon;Rube Goldberg;;;no date;drawing;pencil on paper;;Gift of George W. George;IMG_83.29.11.jpg;Overall: 16 7/8 x 13 11/16 in. (42.8 x 34.8 cm);Overall;medium
7677;Life's little jokes-- number 752163| Mike & Ike - They Look Alike;Rube Goldberg;;;c. 1915-1934;drawing;ink on paper;paper is Strathmore drawing board;Gift of George W. George;IMG_83.29.12.jpg;Overall: 7 5/8 x 20 3/4 in. (19.4 x 52.7 cm);Overall;medium
5681;One way for the family to help father catch his train in the morning| Mike & Ike - They Look Alike;Rube Goldberg;;;c. 1915-1934;drawing;ink on paper;paper is Strathmore drawing board;Gift of George W. George;IMG_83.29.13.jpg;Overall: 7 3/8 x 18 5/16 in. (18.7 x 46.5 cm);Overall;medium
5254;Insanity is chiefly a matter of opinion;Rube Goldberg;;;no date;drawing;pen and ink and pencil on cardboard;;Gift of George W. George;IMG_83.29.14.jpg;Overall: 6 9/16 x 21 in. (16.7 x 53.4 cm);Overall;medium
19284;They always come back for more;Rube Goldberg;;;no date;drawing;ink on paper;paper is Strathmore drawing board;Gift of George W. George;IMG_83.29.15.jpg;Overall: 6 5/8 x 21 1/16 in. (16.8 x 53.5 cm);Overall;medium
10005;They always come back for more;Rube Goldberg;;;no date;drawing;ink on paper;paper is Strathmore drawing board;Gift of George W. George;IMG_83.29.16.jpg;Overall: 6 5/8 x 20 15/16 in. (16.8 x 53.2 cm);Overall;medium
12677;That's life;Rube Goldberg;;;no date;drawing;pen and ink on posterboard;;Gift of George W. George;IMG_83.29.17.jpg;Overall: 7 3/16 x 20 11/16 in. (18.3 x 52.6 cm);Overall;medium
3204;Cartoon follies of 1926 - Out of luck;Rube Goldberg;;;c. 1926;drawing;ink on paper;paper is Strathmore drawing board;Gift of George W. George;IMG_83.29.18.jpg;Overall: 6 11/16 x 20 15/16 in. (17 x 53.2 cm);Overall;medium
22973;Keeping up the college spirit;Rube Goldberg;;;no date;drawing;ink on paper;paper is Strathmore drawing board;Gift of George W. George;IMG_83.29.20.jpg;Overall: 6 9/16 x 21 1/16 in. (16.7 x 53.5 cm);Overall;medium
20317;Life is a very complicated thing these days| Mike & Ike - They Look Alike;Rube Goldberg;;;c. 1924;drawing;ink on paper;paper is Strathmore drawing board;Gift of George W. George;IMG_83.29.21.jpg;Overall: 9 3/16 x 19 13/16 in. (23.4 x 50.3 cm);Overall;medium
8587;A pencil is even harder to keep than an umbrella| Mike & Ike - They Look Alike;Rube Goldberg;;;c. 1915-1934;drawing;ink on paper;paper is Strathmore drawing board;Gift of George W. George;IMG_83.29.22.jpg;Overall: 8 7/8 x 20 3/16 in. (22.5 x 51.3 cm);Overall;medium
21026;Rube Goldberg's Boobs.....Making good with the summer resort girls| Mike & Ike - They Look Alike;Rube Goldberg;;;c. 1926;drawing;ink on paper;paper is Strathmore drawing board;Gift of George W. George;IMG_83.29.23.jpg;Overall: 10 1/16 x 19 1/8 in. (25.5 x 48.5 cm);Overall;medium
23052;"Untitled (from ""Chiaroscuro"")";Ralph Gibson;;;1980;photograph;gelatin silver print;;Gift of Mr. and Mrs. Richard A. Hunter;IMG_87.19.10.jpg;sheet: 13 7/8 x 10 7/8 in. (35.3 x 27.7 cm)image: 12 5/16 x 8 1/8 in. (31.3 x 20.6 cm);image;medium
23053;"Untitled (from ""Chiaroscuro"")";Ralph Gibson;;;1981;photograph;gelatin silver print;;Gift of Mr. and Mrs. Richard A. Hunter;IMG_87.19.11.jpg;sheet: 13 7/8 x 10 15/16 in. (35.3 x 27.8 cm)image: 12 3/8 x 8 1/8 in. (31.4 x 20.6 cm);image;medium
22684;"Untitled (from ""Chiaroscuro"")";Ralph Gibson;;;1981;photograph;gelatin silver print;;Gift of Mr. and Mrs. Richard A. Hunter;IMG_87.19.12.jpg;sheet: 10 7/8 x 13 7/8 in. (27.7 x 35.3 cm)image: 8 1/8 x 12 3/8 in. (20.6 x 31.4 cm);image;medium
94;"Untitled (from ""Chiaroscuro"")";Ralph Gibson;;;1981;photograph;gelatin silver print;;Gift of Mr. and Mrs. Richard A. Hunter;IMG_87.19.13.jpg;sheet: 13 15/16 x 10 7/8 in. (35.4 x 27.6 cm)image: 12 5/16 x 8 1/16 in. (31.3 x 20.5 cm);image;medium
23012;"Untitled (from ""Chiaroscuro"")";Ralph Gibson;;;1981;photograph;gelatin silver print;;Gift of Mr. and Mrs. Richard A. Hunter;IMG_87.19.14.jpg;sheet: 10 5/8 x 13 15/16 in. (27 x 35.4 cm)image: 8 1/16 x 12 3/8 in. (20.4 x 31.4 cm);image;medium
19143;"Untitled (from ""Chiaroscuro"")";Ralph Gibson;;;1981;photograph;gelatin silver print;;Gift of Mr. and Mrs. Richard A. Hunter;IMG_87.19.15.jpg;sheet: 13 7/8 x 10 15/16 in. (35.3 x 27.8 cm)image: 12 5/16 x 8 1/8 in. (31.3 x 20.6 cm);image;medium
6367;Pra della Valle;Canaletto (Giovanni Antonio Canale);;;late 1730's - early 1740's;etching;etching;;Gift of William A. Gumberts;IMG_81.26.1.jpg;sheet: 11 5/8 x 16 15/16 in. (29.6 x 43 cm)frame: 16 15/16 x 22 15/16 in. (43 x 58.3 cm);sheet;medium
4259;Santa Giustina in Pra della Valle;Canaletto (Giovanni Antonio Canale);;;late 1730's - early 1740's;etching;etching;;Gift of William A. Gumberts;IMG_81.26.2.jpg;sheet: 11 13/16 x 17 1/16 in. (30 x 43.4 cm)frame: 17 3/16 x 23 1/8 in. (43.6 x 58.7 cm);sheet;medium
15018;Subjective Refraction;Tony Oursler;;;1999;installation;multimedia installation;A-H (components; see individual screens for locations);Gift of the artist;IMG_M.2003.16.jpg;variable dim:  cm;
4547;Peasant Interior with Figures;Isack Van Ostade;;;ca. 1638-1640;painting;oil on panel;;Gift of Mrs. H. A. Metzger;IMG_58.4.jpg;image: 19 1/2 x 26 1/2 in. (49.5 x 67.3 cm)frame: 27 1/16 x 34 5/8 in. (68.7 x 88 cm);image;large
6783;Virgin and Child with Two Angels;attributed to the workshop of Giovanni di Balduccio;;;ca. 1350;sculpture;marble;;Gift of the Greylock Foundation;IMG_61.21.jpg;Overall: 14 3/4 x 12 in. (37.5 x 30.5 cm);Overall;medium
2185;Family Group;Anonymous (French);;;ca. 1870;painting;oil on canvas;;Museum purchase;IMG_87.24.4.jpg;Overall: 21 1/4 x 17 1/8 in. (54 x 43.5 cm);Overall;large
13814;Medallion Bust of Lord Byron;Anonymous (French);;;19th century;medallion;bronze;;Museum purchase;IMG_87.24.8.jpg;Overall: 3 15/16 x 3 1/8 in. (10 x 8 cm)frame: 10 1/4 x 9 5/16 in. (26 x 23.6 cm);Overall;small
5397;Nijinsky as Petruska;Dennis Creffield;;;1982;drawing;charcoal on paper;;Gift of Mrs. James C. Penney;IMG_88.15.1.jpg;sheet: 33 3/16 x 23 7/16 in. (84.3 x 59.5 cm);sheet;large
6364;Nijinsky as Petruska;Dennis Creffield;;;1982;drawing;charcoal on paper;;Gift of Mrs. James C. Penney;IMG_88.15.2.jpg;sheet: 33 1/4 x 23 7/16 in. (84.4 x 59.5 cm);sheet;large
13698;Nijinsky as Petruska;Dennis Creffield;;;1982;drawing;charcoal on paper;;Gift of Mrs. James C. Penney;IMG_88.15.3.jpg;sheet: 33 3/16 x 23 7/16 in. (84.3 x 59.5 cm);sheet;large
8814;Untitled (Mother and Child);Dennis Creffield;;;1985;drawing;charcoal on paper;;Gift of Mrs. James C. Penney;IMG_88.15.4.jpg;sheet: 30 1/16 x 23 7/16 in. (76.3 x 59.5 cm);sheet;large
13318;St. Albans: Interior Looking West from the Lady Chapel;Dennis Creffield;;;1987;drawing;charcoal on paper;;Gift of Mrs. James C. Penney;IMG_88.15.5.jpg;sheet: 33 1/16 x 23 7/16 in. (83.9 x 59.5 cm);sheet;large
3128;Southwark Cathedral (London) from the Southwest;Dennis Creffield;;;1987;drawing;charcoal on paper;;Gift of Mrs. James C. Penney;IMG_88.15.6.jpg;sheet: 33 1/16 x 23 3/8 in. (84 x 59.4 cm);sheet;large
645;Gloucester Cathedral from the Northeast;Dennis Creffield;;;1987;drawing;charcoal on paper;;Gift of Mrs. James C. Penney;IMG_88.15.7.jpg;sheet: 33 1/16 x 23 7/16 in. (84 x 59.5 cm);sheet;large
7787;Exeter Cathedral: The Transept Towers from the Southeast (The Genius of the Sailing Ship);Dennis Creffield;;;1987;drawing;charcoal on paper;;Gift of Mrs. James C. Penney;IMG_88.15.8.jpg;sheet: 33 3/4 x 24 in. (85.8 x 61 cm);sheet;large
13780;Shakespeare's London;Evelyn Hofer;;;no date;photograph;color photograph;;Anonymous gift;IMG_88.19.5.jpg;frame: 20 11/16 x 24 13/16 in. (52.5 x 63 cm);;
5809;Barnyard Scene;James Cook;;;c. 1840;painting;oil on canvas;;Bequest of John N. and Dorothy C. Estabrook;IMG_88.21.3.jpg;Overall: 20 1/16 x 29 15/16 in. (50.9 x 76.1 cm);Overall;large
3180;A Mare and her Foal;B. Chichester;;;1883;painting;oil on canvas;;Bequest of John N. and Dorothy C. Estabrook;IMG_88.21.4.jpg;Overall: 12 x 15 15/16 in. (30.5 x 40.5 cm);Overall;medium
4834;Abstract;Carlos Mérida;;;no date;drawing;oil on paper;;Gift of Frederick Van Dusen Rogers;IMG_88.26.3.jpg;sheet: 19 7/16 x 8 11/16 in. (49.4 x 22 cm)frame: 24 9/16 x 14 13/16 in. (62.4 x 37.7 cm);sheet;medium
20120;New York;Luigi Ontani;;;1981;drawing;watercolor on paper;;Gift of  Paul and Diane Waldman;IMG_M.2000.12.jpg;Overall: 8 1/8 x 8 1/8 in. (20.6 x 20.6 cm)frame: 15 3/8 x 15 3/8 in. (39.1 x 39.1 cm);Overall;small
14690;"Reflection, Old St. Louis County Courthouse, St. Louis, Missouri (from ""County Courthouses: A Portfolio of Photographs by William Clift"")";William Clift;;;ca. 1975-1976;photograph;gelatin silver print;;Gift of The family of Bronson H. Fargo; Class of 1951;IMG_M.2001.18.C.jpg;mat: 27 x 22 in. (68.6 x 55.9 cm);
16159;"Jury Chairs, Warren County Courthouse, Warrenton, Missouri (from ""County Courthouses: A Portfolio of Photographs by William Clift"")";William Clift;;;ca. 1975-1976;photograph;gelatin silver print;;Gift of The family of Bronson H. Fargo; Class of 1951;TN_M.2001.18.F.jpg;mat: 27 x 22 in. (68.6 x 55.9 cm);
19293;"The Swing, Esztergom (from ""A Hungarian Memory)";André Kertész;;;1917;photograph;gelatin silver print;;Gift of Elizabeth and Frederick M. Myers;IMG_M.2002.16.1.jpg;sheet: 9 15/16 x 8 1/16 in. (25.2 x 20.4 cm)image: 9 11/16 x 7 9/16 in. (24.6 x 19.2 cm);image;small
